-2497,76925422524; -1500,81118028173
-2437,1036719409; -1522,87139202149
-2378,07144777828; -1544,33765535335
-2320,57293195907; -1565,24620656034
-2264,51540955445; -1585,63076016202
-2209,812469826; -1605,52273824509
-2156,38344141167; -1624,9514758503
-2104,15288537685; -1643,94440531751
-2053,05013923086; -1662,52722209787
-2003,00890592723; -1680,72403420828
-1953,96688264877; -1698,55749721863
-1905,86542484675; -1716,04893641936
-1858,64924157666; -1733,21845760849
-1812,26611866521; -1750,08504775811
-1766,66666666672; -1766,66666666665
-1222,84495929933; -1266,2930244204
-1195,90852663737; -1282,45488401758
-1169,17185082079; -1298,49688950753
-1142,6166010248; -1314,43003938512
-1116,22491411017; -1330,2650515339
-1089,97934455181; -1346,01239326891
-1063,86281666996; -1361,68230999802
-1037,85857887743; -1377,28485267354
-1011,95015967524; -1392,82990419486
-986,121325145661; -1408,3272049126
-960,356037705041; -1423,78637737698
-934,638415890886; -1439,21695046547
-908,952694966666; -1454,62838302
-883,283188135372; -1470,03008711878
-857,614248158274; -1485,43145110504
-831,930229178944; -1500,84186249263
-806,215448554448; -1516,27073086733
-780,454148495673; -1531,7275109026
-754,63045731704; -1547,22172560978
-728,728350092397; -1562,76298994456
-702,731608508518; -1578,36103489489
-676,623779700424; -1594,02573217975
-650,388133843502; -1609,7671196939
-624,007620265988; -1625,59542784041
-597,464821831709; -1641,52110690097
-570,741907326833; -1657,5548556039
-543,8205815654; -1673,70765106076
-516,682032906582; -1689,99078025605
-489,306877851315; -1706,41587328921
-461,675102357021; -1722,99493858579
-433,765999476029; -1739,74040031438
-405,558102885483; -1756,66513826871
-377,029115833463; -1773,78253049992
-242,975386422182; -1250
-220,408725885616; -1250
-197,980550405705; -1250
-175,676043378024; -1250
-153,480701128665; -1250
-131,38029408213; -1250
-109,36082940744; -1250
-87,408514929423; -1250
-65,5097241038366; -1250
-43,65096186472; -1250
-21,8188311603075; -1250
-3,5757E-11; -1250
21,818831160236; -1250
43,6509618646484; -1250
65,5097241037649; -1250
87,4085149293511; -1250
109,245278400061; -1248,67924594285
130,916092333189; -1245,58341538097
152,558785780921; -1242,4916020313
174,186579967613; -1239,40191714748
195,812659763818; -1236,3124771766
217,450205859431; -1233,22139916294
239,112426915156; -1230,12679615498
260,812591859086; -1227,02677259156
282,564062496472; -1223,91941964336
304,380326603577; -1220,8028104852
326,275031680833; -1217,67499547417
348,262019546453; -1214,53399720765
370,355361959308; -1211,37780543438
392,569397469267; -1208,2043717901
414,918769704541; -1205,01160432792
437,418467319016; -1201,79736181157
554,771314691425; -1445,22868530858
575,525183790356; -1424,47481620964
595,973774164805; -1404,0262258352
616,135964964546; -1383,86403503545
636,02976573376; -1363,97023426624
655,672386710297; -1344,3276132897
675,080303767056; -1324,91969623294
694,269318541302; -1305,7306814587
713,254614241155; -1286,74538575885
732,05080756884; -1267,94919243116
1095,65494471613; -1823,47604422709
1124,84321136626; -1800,12543090699
1153,91274357909; -1776,86980513673
1182,88187577268; -1753,69449938185
1211,76869392428; -1730,58504486058
1240,59108128197; -1707,52713497442
1269,36676301112; -1684,5065895911
1298,11335001406; -1661,50931998875
1326,84838215477; -1638,52129427618
1355,58937111452; -1615,52850310838
1384,35384310136; -1592,51692551891
1413,15938163488; -1569,4724946921
1442,02367062858; -1546,38106349714
1470,96453799452; -1523,22836960438
1499,99999999994; -1500,00000000005
