1017,76515689529; 17,765156895285; 4
1036,18435501234; 36,184355012341; 4
1055,3062574146; 55,306257414596; 4
1075,1842036105; 75,184203610505; 4
1095,87679629711; 95,876796297105; 4
1117,44857826753; 117,448578267526; 4
1139,97081609654; 139,970816096539; 4
1163,5224108102; 163,522410810205; 4
1188,19096023559; 188,190960235587; 4
1328,63181656205; 234,27363668759; 5
1267,81177562645; 246,43764487471; 5
1211,95502981702; 257,608994036596; 5
1160,44769676277; 267,910460647446; 5
1112,77284486207; 277,445431027585; 5
1068,49206727415; 286,30158654517; 5
1027,23110404124; 294,553779191752; 5
1000; 305,73068145866; 5
1000; 324,919696232906; 5
1000; 344,327613289665; 5
1000; 363,970234266202; 5
1000; 383,864035035416; 5
1000; 404,026225835157; 5
1000; 424,474816209605; 5
1000; 445,228685308536; 5
1000; 466,307658154999; 5
1000; 487,732588565862; 5
-2907,10252300963; 565,083487117678; 2
-2877,73928593953; 507,423079555877; 2
-2861,66034175887; 453,242471628426; 2
-2896,22732190009; 407,038205307738; 2
-2931,46417891552; 359,938542010764; 2
-2967,41268887112; 311,887641381492; 2
-1992,70628588176; -805,105599882766; 3
-1956,46889399962; -830,471774200264; 3
-1921,01370514251; -855,290406400244; 3
-1886,29473931454; -879,593682479821; 3
-1852,26878607115; -903,411849750193; 3
-1818,8951715895; -926,77337988735; 3
-1786,13554743379; -949,705116796347; 3
-1753,95369861355; -972,232410970515; 3
-1722,31536882656; -994,379241821407; 3
-1691,18810103162; -1016,16832927787; 3
-1660,54109171559; -1037,62123579909; 3
-1630,34505740923; -1058,75845981354; 3
-1600,57211217139; -1079,59952148003; 3
-1571,1956549048; -1100,16304156664; 3
-1542,19026549188; -1120,46681415568; 3
-1513,5316088483; -1140,52787380619; 3
-1485,19634608773; -1160,36255773859; 3
-1457,16205207469; -1179,98656354771; 3
-1429,40713871605; -1199,41500289876; 3
-1401,91078340565; -1218,66245161604; 3
-1374,65286209351; -1237,74299653455; 3
-1347,61388650012; -1256,67027944992; 3
-1320,7749450403; -1275,45753847179; 3
-1294,11764705885; -1294,1176470588; 3
-1267,6240700141; -1312,66315099013; 3
-1241,27670927423; -1331,10630350804; 3
-1215,05843021724; -1349,45909884793; 3
-1188,95242234715; -1367,73330435699; 3
-1162,94215515835; -1385,94049138916; 3
-1137,01133549638; -1404,09206515254; 3
-1111,14386617712; -1422,19929367601; 3
-1085,3238056381; -1440,27333605333; 3
-1059,53532840473; -1458,32527011669; 3
-1033,76268616202; -1476,36611968659; 3
-1007,99016922731; -1494,40688154089; 3
500; -2835,64090980936; 1
500; -2572,27700798558; 1
500; -2352,31505473959; 1
500; -2165,73793714238; 1
500; -2005,39046676819; 1
535,898384862178; -2000; 1
573,490771517547; -2000; 1
611,461362917251; -2000; 1
649,839392465741; -2000; 1
688,655226579258; -2000; 1
727,940468532331; -2000; 1
767,728070070756; -2000; 1
808,052451670237; -2000; 1
848,949632419131; -2000; 1
890,457370616992; -2000; 1
932,615316309916; -2000; 1
975,465177131639; -2000; 1
1019,05089898877; -2000; 1
1063,41886332287; -2000; 1
1108,61810290545; -2000; 1
1154,70053837916; -2000; 1
1201,72123805503; -2000; 1
1249,73870381856; -2000; 1
1298,81518639492; -2000; 1
1349,01703368475; -2000; 1
1500; -2142,22201011333; 1
1500; -2064,57288070691; 1
1000; -932,515086137732; 4
1000; -900,404044297909; 4
1000; -869,286737816294; 4
1000; -839,099631177346; 4
1000; -809,784033195071; 4
1000; -781,28562650678; 4
1000; -753,554050102855; 4
1000; -726,542528005421; 4
1000; -700,207538209769; 4
1000; -674,508516842484; 4
1000; -649,407593197567; 4
1000; -624,869351909383; 4
1000; -600,860619027615; 4
1000; -577,35026918968; 4
1000; -554,309051452822; 4
1000; -531,709431661531; 4
1000; -509,52544949448; 4
1000; -487,732588565912; 4
1000; -466,307658155049; 4
1000; -445,228685308586; 4
1000; -424,474816209654; 4
1000; -404,026225835206; 4
1000; -383,864035035464; 4
1000; -363,97023426625; 4
1000; -344,327613289713; 4
1000; -324,919696232954; 4
1000; -305,730681458707; 4
1000; -286,745385758855; 4
1000; -267,949192431169; 4
1000; -249,328002843227; 4
1000; -230,868191125609; 4
1000; -212,556561670068; 4
1000; -194,380309137764; 4
1000; -176,326980708511; 4
1000; -158,384440324582; 4
1000; -140,540834702437; 4
1000; -122,78456090295; 4
1000; -105,104235265722; 4
1000; -87,48866352597; 4
1000; -69,926811943556; 4
1000; -52,407779283087; 4
1000; -34,920769491794; 4
1000; -17,455064928264; 4
1000; -4,6E-11; 4
1017,76515689524; 17,765156895236; 4
